<<<<<<< HEAD
Time            	OH              	H2O             	H3O             	O2              	I1              	I1*             	I2*             	I3*             	I4*             
7.0794578438e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	-9.0949470177e-13	0.0000000000e+00	9.0949470177e-13
7.2443596007e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.4131024130e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.5857757503e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.7624711663e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.9432823472e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
8.1283051616e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
8.3176377110e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
8.5113803820e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
8.7096358996e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
8.9125093813e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.1201083936e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3325430080e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.5499258602e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.7723722096e-03	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.0000000000e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.0232929923e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.0471285481e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.0715193052e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.0964781961e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.1220184543e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.1481536215e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.1748975549e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.2022644346e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.2302687708e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.2589254118e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.2882495517e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.3182567386e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.3489628826e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.3803842646e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.4125375446e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.4454397707e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.4791083882e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.5135612484e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.5488166189e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.5848931925e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.6218100974e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.6595869074e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.6982436525e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.7378008287e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.7782794100e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.8197008586e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.8620871367e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.9054607180e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.9498445998e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.9952623150e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.0417379447e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.0892961309e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.1379620895e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.1877616239e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.2387211386e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.2908676528e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.3442288153e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.3988329190e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4547089157e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.5118864315e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.5703957828e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.6302679919e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.6915348039e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7542287033e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.8183829313e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.8840315031e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.9512092267e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.0199517204e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.0902954325e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.1622776602e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.2359365693e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.3113112148e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.3884415614e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.4673685045e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.5481338923e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.6307805477e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.7153522910e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.8018939632e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.8904514499e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.9810717055e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.0738027780e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.1686938347e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.2657951880e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.3651583224e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.4668359215e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.5708818961e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.6773514129e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.7863009232e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.8977881937e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.0118723363e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.1286138399e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.2480746025e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.3703179637e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
5.4954087386e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	9.0949470177e-13	0.0000000000e+00	0.0000000000e+00
5.6234132519e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.0949470177e-13
5.7543993734e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	2.7284841053e-12	-9.0949470177e-13	1.8189894035e-12	-2.7284841053e-12
5.8884365536e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
6.0255958607e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.0949470177e-13	1.8189894035e-12
6.1659500186e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	0.0000000000e+00	0.0000000000e+00	9.0949470177e-13
6.3095734448e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	0.0000000000e+00	0.0000000000e+00	9.0949470177e-13
6.4565422903e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	0.0000000000e+00	0.0000000000e+00	9.0949470177e-13
6.6069344801e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	0.0000000000e+00	0.0000000000e+00	-9.0949470177e-13
6.7608297539e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	9.0949470177e-13	0.0000000000e+00	-9.0949470177e-13
6.9183097092e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	-9.0949470177e-13	9.0949470177e-13	-9.0949470177e-13
7.0794578438e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.2443596007e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	1.8189894035e-12	-9.0949470177e-13	9.0949470177e-13	-1.8189894035e-12
7.4131024130e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
7.5857757503e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	0.0000000000e+00	9.0949470177e-13	-1.8189894035e-12
7.7624711663e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.0949470177e-13
7.9432823472e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	0.0000000000e+00	9.0949470177e-13	-9.0949470177e-13
8.1283051616e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	1.8189894035e-12	-9.0949470177e-13	9.0949470177e-13	-9.0949470177e-13
8.3176377110e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	1.8189894035e-12	9.0949470177e-13	0.0000000000e+00	-1.8189894035e-12
8.5113803820e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
8.7096358996e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
8.9125093813e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	0.0000000000e+00	9.0949470177e-13	-9.0949470177e-13
9.1201083936e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	9.0949470177e-13	-9.0949470177e-13	1.8189894035e-12
9.3325430080e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	0.0000000000e+00	0.0000000000e+00	9.0949470177e-13
9.5499258602e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	0.0000000000e+00	9.0949470177e-13	-1.8189894035e-12
9.7723722096e-02	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	1.8189894035e-12	0.0000000000e+00	0.0000000000e+00	-9.0949470177e-13
1.0000000000e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	9.0949470177e-13	9.0949470177e-13	0.0000000000e+00
1.0232929923e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	-9.0949470177e-13	0.0000000000e+00	9.0949470177e-13
1.0471285481e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-1.8189894035e-12	9.0949470177e-13	0.0000000000e+00	9.0949470177e-13
1.0715193052e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	-9.0949470177e-13	9.0949470177e-13	0.0000000000e+00
1.0964781961e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-2.7284841053e-12	9.0949470177e-13	0.0000000000e+00	1.8189894035e-12
1.1220184543e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.1481536215e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	-1.8189894035e-12	1.8189894035e-12	9.0949470177e-13
1.1748975549e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	1.8189894035e-12	-9.0949470177e-13	-9.0949470177e-13	0.0000000000e+00
1.2022644346e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.2302687708e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.2589254118e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.2882495517e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	-9.0949470177e-13	9.0949470177e-13	9.0949470177e-13
1.3182567386e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	0.0000000000e+00	-9.0949470177e-13	0.0000000000e+00
1.3489628826e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-1.8189894035e-12	0.0000000000e+00	9.0949470177e-13	9.0949470177e-13
1.3803842646e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	1.8189894035e-12	0.0000000000e+00	-9.0949470177e-13	-9.0949470177e-13
1.4125375446e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.4454397707e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	0.0000000000e+00	9.0949470177e-13	0.0000000000e+00
1.4791083882e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	9.0949470177e-13	-9.0949470177e-13	-9.0949470177e-13
1.5135612484e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	9.0949470177e-13	0.0000000000e+00	0.0000000000e+00	-9.0949470177e-13
1.5488166189e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	9.0949470177e-13	-9.0949470177e-13	9.0949470177e-13
1.5848931925e-01	2.0616188975e+04	-1.6038760006e+04	3.8204436792e+03	-4.1989363240e+03	0.0000000000e+00	-9.0949470177e-13	9.0949470177e-13	-9.0949470177e-13	9.0949470177e-13
